GeneName_ENSEMBLGeneID,gene,function,DESeq2 baseMean expression,Pritzker_FoldChange,Pritzker_Pvalue,Pritzker_FDR,Stanley_FoldChange,Stanley Pvalue,Stanley_FDR
ENSG00000132975,GPR12,G protein-coupled receptor 12 [Source:HGNC Symbol;Acc:HGNC:4466],764.3790581,-0.301704924,0.010408488,0.162801491,-0.231366787,0.024310577,0.153116469
ENSG00000152484,USP12,ubiquitin specific peptidase 12 [Source:HGNC Symbol;Acc:HGNC:20485],2057.303371,-0.194000432,0.017282668,0.193277929,-0.270550467,0.000598518,0.017508311
ENSG00000172915,NBEA,neurobeachin [Source:HGNC Symbol;Acc:HGNC:7648],5506.340653,-0.300446667,0.037804361,0.25322264,-0.20437365,0.031300642,0.176498673
ENSG00000133083,DCLK1,doublecortin-like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700],13567.02885,-0.388918169,0.017324933,0.193447202,-0.460682588,1.34E-06,0.000569456
ENSG00000023516,AKAP11,A kinase (PRKA) anchor protein 11 [Source:HGNC Symbol;Acc:HGNC:369],10996.32487,-0.298090045,0.0286722,0.229305143,-0.27105201,0.02703693,0.162246612
ENSG00000170919,TPT1-AS1,TPT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43686],404.3139428,0.250574988,0.019747594,0.201134921,0.281160764,0.012125265,0.100043088
ENSG00000229865,RPL31P54,ribosomal protein L31 pseudogene 54 [Source:HGNC Symbol;Acc:HGNC:36077],13.52829741,0.600959349,0.008231471,0.151641967,1.385467493,0.00762419,NA
ENSG00000223404,LINC00397,long intergenic non-protein coding RNA 397 [Source:HGNC Symbol;Acc:HGNC:42725],3.189478441,1.594237143,0.000478126,NA,2.320495988,0.023395296,NA
ENSG00000102595,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15664],477.8420883,0.197381424,0.032507361,0.240607338,0.27915329,0.004652756,0.058524157
ENSG00000125249,RAP2A,"RAP2A, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9861]",4347.130438,-0.191905312,0.040019285,0.25880336,-0.263457258,0.000324226,0.012854502
ENSG00000102572,STK24,serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403],2638.483889,-0.216315546,0.006003145,0.136685612,-0.19361791,0.00642536,0.070050048
ENSG00000139800,ZIC5,Zic family member 5 [Source:HGNC Symbol;Acc:HGNC:20322],124.6674886,0.460770256,0.019576668,0.200594155,0.656675547,0.010822134,0.094657702
ENSG00000102452,NALCN,"sodium leak channel, non selective [Source:HGNC Symbol;Acc:HGNC:19082]",2119.652587,-0.280816288,0.001114975,0.082888416,-0.181955274,0.040344607,0.200132717
ENSG00000229152,ANKRD10-IT1,ANKRD10 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:39891],85.82119765,0.357930368,0.009235888,0.156857066,0.573566974,0.014862898,NA
ENSG00000182968,SOX1,SRY (sex determining region Y)-box 1 [Source:HGNC Symbol;Acc:HGNC:11189],133.7596111,-0.384915167,0.0056448,0.134166857,-0.457340657,0.010112789,0.091410022
ENSG00000165795,NDRG2,NDRG family member 2 [Source:HGNC Symbol;Acc:HGNC:14460],34366.02707,0.386845076,0.007799203,0.149719006,0.272002386,0.049850617,0.225694618
ENSG00000100439,ABHD4,abhydrolase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20154],991.0330945,0.460851956,0.001561688,0.090565647,0.395915043,0.032672134,0.179904931
ENSG00000197324,LRP10,low density lipoprotein receptor-related protein 10 [Source:HGNC Symbol;Acc:HGNC:14553],3304.181695,0.403194146,0.039530597,0.257868469,0.492735729,0.005322815,0.063108136
ENSG00000257285,RP11-298I3.1,,14.51903158,0.475151385,0.020302713,0.202963001,2.021603109,0.007055591,NA
ENSG00000254505,CHMP4A,charged multivesicular body protein 4A [Source:HGNC Symbol;Acc:HGNC:20274],57.84950607,0.315687414,0.049699356,0.279546031,0.724430153,0.006556812,NA
ENSG00000176165,FOXG1,forkhead box G1 [Source:HGNC Symbol;Acc:HGNC:3811],3178.515022,-0.214567932,0.009134019,0.156307995,-0.179295464,0.017236703,0.123301407
ENSG00000100478,AP4S1,"adaptor-related protein complex 4, sigma 1 subunit [Source:HGNC Symbol;Acc:HGNC:575]",382.5203543,-0.156147702,0.042812089,0.265142915,-0.412679676,0.005126705,0.061529956
ENSG00000151320,AKAP6,A kinase (PRKA) anchor protein 6 [Source:HGNC Symbol;Acc:HGNC:376],8285.771372,-0.314611298,0.017877807,0.194784167,-0.260122433,0.000816663,0.020475033
ENSG00000151322,NPAS3,neuronal PAS domain protein 3 [Source:HGNC Symbol;Acc:HGNC:19311],1443.234101,0.330357047,0.024869568,0.219686244,0.570591389,9.99E-06,0.001660696
ENSG00000100479,POLE2,"polymerase (DNA directed), epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]",52.10860723,0.268613297,0.036609108,0.250218859,0.646025384,0.039481057,NA
ENSG00000186469,GNG2,"guanine nucleotide binding protein (G protein), gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]",2953.849616,-0.373604228,0.007891352,0.149928925,-0.300803628,0.022237602,0.144121896
ENSG00000100522,GNPNAT1,glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:19980],247.7025389,-0.208068162,0.008760391,0.154878459,-0.660243674,0.000634722,0.018002773
ENSG00000131981,LGALS3,"lectin, galactoside-binding, soluble, 3 [Source:HGNC Symbol;Acc:HGNC:6563]",463.9123735,0.554636669,0.007496969,0.147987267,0.746948678,0.000200298,0.009797195
ENSG00000139977,NAA30,"N(alpha)-acetyltransferase 30, NatC catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19844]",1325.645418,-0.218808982,0.03553814,0.248681506,-0.193526955,0.0486416,0.222395913
ENSG00000258903,RP11-355I22.2,,169.4914358,-0.673779551,0.007049587,0.14461304,-1.386226917,0.016416352,NA
ENSG00000126785,RHOJ,ras homolog family member J [Source:HGNC Symbol;Acc:HGNC:688],468.0549187,0.309883209,0.02493096,0.219862879,0.469961832,0.010812923,0.094657702
ENSG00000179841,AKAP5,A kinase (PRKA) anchor protein 5 [Source:HGNC Symbol;Acc:HGNC:375],1529.476492,-0.320596363,0.036179146,0.24960343,-0.209825857,0.03080397,0.175501136
ENSG00000139998,RAB15,"RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]",7510.849564,-0.257678356,0.016542769,0.190078822,-0.288988563,3.18E-06,0.000841032
ENSG00000100568,VTI1B,vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793],2089.733292,-0.20805128,0.015798265,0.187080361,-0.297482515,0.000122196,0.007221067
ENSG00000100767,PAPLN,"papilin, proteoglycan-like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]",697.1025764,0.682505437,0.016516189,0.190078822,0.919293117,0.000885008,0.021451954
ENSG00000187105,HEATR4,HEAT repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:16761],158.618216,0.348811653,0.00308618,0.111929089,0.551602994,0.00978593,0.089579964
ENSG00000176903,PNMA1,paraneoplastic Ma antigen 1 [Source:HGNC Symbol;Acc:HGNC:9158],7832.882205,-0.289241685,0.003348038,0.115333548,-0.145893143,0.049254453,0.224091337
ENSG00000119711,ALDH6A1,"aldehyde dehydrogenase 6 family, member A1 [Source:HGNC Symbol;Acc:HGNC:7179]",3687.536983,0.358160023,0.022240922,0.210456386,0.538039902,6.23E-05,0.004694929
ENSG00000119688,ABCD4,"ATP-binding cassette, sub-family D (ALD), member 4 [Source:HGNC Symbol;Acc:HGNC:68]",1001.357237,0.256409766,0.025585754,0.221320266,0.409537598,0.000320997,0.012854502
ENSG00000119638,NEK9,NIMA-related kinase 9 [Source:HGNC Symbol;Acc:HGNC:18591],1489.599075,0.177523978,0.01231276,0.174202699,0.221429712,0.013260835,0.104889472
ENSG00000140022,STON2,stonin 2 [Source:HGNC Symbol;Acc:HGNC:30652],1048.680888,0.54649005,0.01238312,0.17450589,0.647566412,0.00203961,0.036018285
ENSG00000165943,MOAP1,modulator of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:16658],7414.888084,-0.283293021,0.048199051,0.276693355,-0.312861512,0.001841078,0.034091511
ENSG00000011114,BTBD7,BTB (POZ) domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269],832.4963763,0.15582903,0.035237377,0.248282446,0.19981734,0.04641511,0.216492501
ENSG00000100744,GSKIP,GSK3B interacting protein [Source:HGNC Symbol;Acc:HGNC:20343],808.6001381,-0.212619673,0.044200299,0.26767885,-0.23343869,0.021489707,0.141323989
ENSG00000131323,TRAF3,TNF receptor-associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033],2931.626305,-0.223984387,0.025941846,0.222186419,-0.241605685,0.003110917,0.046725033
ENSG00000269958,RP11-73M18.8,,222.4377234,0.326207294,0.016776444,0.19107593,0.394607203,0.049362168,0.224266533
ENSG00000100711,ZFYVE21,"zinc finger, FYVE domain containing 21 [Source:HGNC Symbol;Acc:HGNC:20760]",2244.279663,0.193580465,0.02251084,0.211485427,0.255010278,0.006160126,0.068942156
ENSG00000099814,CEP170B,centrosomal protein 170B [Source:HGNC Symbol;Acc:HGNC:20362],24965.70542,-0.416661916,0.030749007,0.236495143,-0.262939465,0.015939966,0.117460963
ENSG00000104044,OCA2,oculocutaneous albinism II [Source:HGNC Symbol;Acc:HGNC:8101],168.9304439,-0.267922409,0.005329985,0.133117419,-0.507454465,0.006521809,0.070644484
ENSG00000034053,APBA2,"amyloid beta (A4) precursor protein-binding, family A, member 2 [Source:HGNC Symbol;Acc:HGNC:579]",9409.353319,-0.204881841,0.040134393,0.259172533,-0.140278108,0.023363866,0.149256989
ENSG00000259772,RP11-16E12.2,,33.31187992,0.292388202,0.039023764,0.256224728,1.06958199,0.016971643,NA
ENSG00000159248,GJD2,"gap junction protein, delta 2, 36kDa [Source:HGNC Symbol;Acc:HGNC:19154]",134.1653028,-0.600278437,0.000199666,0.050263689,-0.553413774,0.004222998,0.055515725
ENSG00000172575,RASGRP1,RAS guanyl releasing protein 1 (calcium and DAG-regulated) [Source:HGNC Symbol;Acc:HGNC:9878],2313.718118,-0.441429586,0.006852784,0.143564867,-0.448603323,4.41E-05,0.003942535
ENSG00000169105,CHST14,carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464],159.67854,0.279027731,0.03131127,0.237538901,0.728072931,0.009597294,NA
ENSG00000245849,RAD51-AS1,RAD51 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48621],152.9203221,0.280884937,0.013929701,0.180694738,0.76898996,1.50E-05,0.002045831
ENSG00000260814,RP11-107F6.3,,30.06823812,0.296684551,0.043936075,0.267316774,1.18556878,0.004877153,NA
ENSG00000205771,CATSPER2P1,"cation channel, sperm associated 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31054]",98.45488397,0.224291088,0.022449355,0.211266168,0.606533891,0.01144018,0.097365475
ENSG00000171766,GATM,glycine amidinotransferase (L-arginine:glycine amidinotransferase) [Source:HGNC Symbol;Acc:HGNC:4175],3238.084757,0.300924674,0.027199438,0.224004486,0.329796126,0.018250024,0.127937704
ENSG00000104093,DMXL2,Dmx-like 2 [Source:HGNC Symbol;Acc:HGNC:2938],4064.764108,-0.357852332,0.026382118,0.222186419,-0.304867758,0.000903205,0.021680259
ENSG00000128989,ARPP19,"cAMP-regulated phosphoprotein, 19kDa [Source:HGNC Symbol;Acc:HGNC:16967]",14005.57978,-0.255719639,0.01102446,0.167297362,-0.215226967,0.002197993,0.037586262
ENSG00000138587,MNS1,meiosis-specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636],185.6709704,0.436083345,4.88E-05,0.025679776,0.406989225,0.019978687,0.135380222
ENSG00000171914,TLN2,talin 2 [Source:HGNC Symbol;Acc:HGNC:15447],8109.562304,-0.273965778,0.016753115,0.191000611,-0.202469203,0.008796346,0.083852095
ENSG00000140455,USP3,ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626],216.7298596,0.234535411,0.030499134,0.235499235,0.416680281,0.006942575,0.072815401
ENSG00000035664,DAPK2,death-associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675],305.9902892,0.337489752,0.020467466,0.20360822,0.421673096,0.035868599,0.188230273
ENSG00000169032,MAP2K1,mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840],6405.776105,-0.266975129,0.040539269,0.26053566,-0.16249807,0.046723218,0.217382037
ENSG00000103591,AAGAB,alpha- and gamma-adaptin binding protein [Source:HGNC Symbol;Acc:HGNC:25662],1183.478834,-0.191922181,0.047539528,0.27523341,-0.228053781,0.005937866,0.06751458
ENSG00000129007,CALML4,calmodulin-like 4 [Source:HGNC Symbol;Acc:HGNC:18445],218.6868562,0.159400571,0.047304647,0.275049826,0.300972286,0.032792451,0.180490763
ENSG00000140497,SCAMP2,secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564],658.8182912,0.245526226,0.032695494,0.241032704,0.352468996,0.01285114,0.10315923
ENSG00000169783,LINGO1,leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205],19518.98892,-0.317503297,0.020509467,0.203834105,-0.211231073,0.007190038,0.074178187
ENSG00000166411,IDH3A,isocitrate dehydrogenase 3 (NAD+) alpha [Source:HGNC Symbol;Acc:HGNC:5384],973.4700921,-0.295548445,0.002567581,0.104727192,-0.537425489,2.62E-05,0.002899607
ENSG00000058335,RASGRF1,Ras protein-specific guanine nucleotide-releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875],8190.837184,-0.285996715,0.03993415,0.258694347,-0.325239716,0.000317144,0.012766523
ENSG00000258010,RP11-210M15.1,,124.145435,0.501893502,0.036244461,0.249665279,0.821792114,0.028266835,NA
ENSG00000255571,MIR9-3HG,MIR9-3 host gene [Source:HGNC Symbol;Acc:HGNC:27388],547.938204,-0.209608528,0.03394438,0.244463541,-0.373914629,0.026150201,0.159285201
ENSG00000166819,PLIN1,perilipin 1 [Source:HGNC Symbol;Acc:HGNC:9076],129.5296482,0.646369658,0.002440103,0.10360428,0.874201866,0.020276119,NA
ENSG00000185518,SV2B,synaptic vesicle glycoprotein 2B [Source:HGNC Symbol;Acc:HGNC:16874],15551.61142,-0.34382878,0.044003842,0.267316774,-0.296951833,0.001555625,0.030551539
ENSG00000167930,FAM234A,"family with sequence similarity 234, member A [Source:HGNC Symbol;Acc:HGNC:14163]",1169.520213,0.357722971,0.00394021,0.120960079,0.366117213,0.037021384,0.1914889
ENSG00000196557,CACNA1H,"calcium channel, voltage-dependent, T type, alpha 1H subunit [Source:HGNC Symbol;Acc:HGNC:1395]",3443.586913,-0.402583083,0.013350418,0.178322279,-0.416860864,0.015769449,0.11680054
ENSG00000162086,ZNF75A,zinc finger protein 75a [Source:HGNC Symbol;Acc:HGNC:13146],493.9806351,0.123172407,0.047676037,0.27523341,0.279083356,0.009072826,0.085296946
ENSG00000122390,NAA60,"N(alpha)-acetyltransferase 60, NatF catalytic subunit [Source:HGNC Symbol;Acc:HGNC:25875]",102.9873334,0.270409469,0.011264241,0.167704342,0.581607592,0.035982841,NA
ENSG00000140632,GLYR1,glyoxylate reductase 1 homolog (Arabidopsis) [Source:HGNC Symbol;Acc:HGNC:24434],2567.349042,-0.227062004,0.007883411,0.149928925,-0.240435297,0.037286938,0.192283444
ENSG00000153446,C16orf89,chromosome 16 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:28687],411.0731879,0.416845836,0.012707288,0.175940348,0.64978022,0.006232174,0.069212072
ENSG00000260411,RP11-420N3.2,,124.6158693,0.286714336,0.035440268,0.248572839,0.591414687,0.002269155,0.038397887
ENSG00000048462,TNFRSF17,"tumor necrosis factor receptor superfamily, member 17 [Source:HGNC Symbol;Acc:HGNC:11913]",10.67222405,0.958215688,0.021083722,0.206941819,3.561365405,0.000312961,NA
ENSG00000207425,Y_RNA,Y RNA [Source:RFAM;Acc:RF00019],10.6222071,0.732544101,0.021214219,0.20739567,0.903916071,0.027769684,NA
ENSG00000188599,NPIPP1,nuclear pore complex interacting protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35407],114.9718456,0.457009594,0.011576305,0.169237144,0.680005487,0.000345754,0.013066061
ENSG00000185164,NOMO2,NODAL modulator 2 [Source:HGNC Symbol;Acc:HGNC:22652],632.0571735,-0.397305383,0.011254381,0.167704342,-0.358020209,0.048264289,0.221295267
ENSG00000103316,CRYM,"crystallin, mu [Source:HGNC Symbol;Acc:HGNC:2418]",2892.230103,-0.286245188,0.046622124,0.273160518,-0.211843669,0.035087657,0.18639599
ENSG00000175267,VWA3A,von Willebrand factor A domain containing 3A [Source:HGNC Symbol;Acc:HGNC:27088],562.296323,0.290752776,0.038967883,0.256224728,0.262664935,0.032295371,0.179047303
ENSG00000168434,COG7,component of oligomeric golgi complex 7 [Source:HGNC Symbol;Acc:HGNC:18622],831.0899251,0.185565872,0.000938664,0.079099157,0.222799468,0.022532819,0.145453389
ENSG00000103353,UBFD1,ubiquitin family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30565],2132.723742,-0.184139466,0.036617405,0.250218859,-0.204068468,0.012240655,0.100547127
ENSG00000166501,PRKCB,"protein kinase C, beta [Source:HGNC Symbol;Acc:HGNC:9395]",38385.93815,-0.250324366,0.031082497,0.237356274,-0.1367084,0.012552592,0.102331253
ENSG00000188322,SBK1,SH3 domain binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:17699],4036.681074,-0.277396685,0.026429793,0.222186419,-0.44746169,2.35E-06,0.000735888
ENSG00000240634,RP11-1348G14.1,,19.84792068,0.456818063,0.027079061,0.223669813,0.916225447,0.01133953,NA
ENSG00000013364,MVP,major vault protein [Source:HGNC Symbol;Acc:HGNC:7531],1327.559985,0.407555834,0.030637073,0.236070638,0.456317432,0.021226658,0.139735874
ENSG00000102879,CORO1A,"coronin, actin binding protein, 1A [Source:HGNC Symbol;Acc:HGNC:2252]",3139.231548,-0.27204924,0.017454502,0.193563541,-0.277710656,0.012609819,0.102340991
ENSG00000140678,ITGAX,"integrin, alpha X (complement component 3 receptor 4 subunit) [Source:HGNC Symbol;Acc:HGNC:6152]",334.1037681,-0.776642469,0.000505723,0.072748572,-0.73481534,0.003205509,0.047648868
ENSG00000166123,GPT2,glutamic pyruvate transaminase (alanine aminotransferase) 2 [Source:HGNC Symbol;Acc:HGNC:18062],3694.313188,0.327747275,0.029261137,0.231111042,0.442758327,3.95E-05,0.003618255
ENSG00000171208,NETO2,neuropilin (NRP) and tolloid (TLL)-like 2 [Source:HGNC Symbol;Acc:HGNC:14644],1149.348724,-0.35770184,0.005618125,0.134166857,-0.315465636,0.003947954,0.054196406
ENSG00000261325,AC140542.2,,39.5321191,-0.686188386,0.01538507,0.185729472,-0.95404773,0.003560184,NA
ENSG00000121270,ABCC11,"ATP-binding cassette, sub-family C (CFTR/MRP), member 11 [Source:HGNC Symbol;Acc:HGNC:14639]",49.26107926,0.496304759,0.002465859,0.103651946,0.952991194,0.041993355,NA
ENSG00000140718,FTO,fat mass and obesity associated [Source:HGNC Symbol;Acc:HGNC:24678],2571.707917,-0.307885798,0.007512054,0.147987267,-0.417252908,0.00549041,0.06446259
ENSG00000260038,RP11-407G23.4,,23.88856608,0.461803502,0.012972609,0.176999211,0.735165003,0.036980667,NA
ENSG00000006210,CX3CL1,chemokine (C-X3-C motif) ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647],10648.22378,-0.322712952,0.007825408,0.149910659,-0.265203518,0.001085117,0.02450398
ENSG00000159792,PSKH1,protein serine kinase H1 [Source:HGNC Symbol;Acc:HGNC:9529],737.4122486,0.196631904,0.040882515,0.261452183,0.522110544,0.003665115,0.051623675
ENSG00000213398,LCAT,lecithin-cholesterol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6522],566.9455753,0.284388911,0.013370347,0.178322279,0.427164427,0.046237747,0.216188093
ENSG00000181019,NQO1,"NAD(P)H dehydrogenase, quinone 1 [Source:HGNC Symbol;Acc:HGNC:2874]",302.7802096,0.531068996,0.005210353,0.132978057,0.910599222,2.56E-06,0.000735888
ENSG00000214353,VAC14-AS1,VAC14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48605],167.2437324,0.440887029,0.006192087,0.138477415,0.570845625,0.023554027,0.149854429
ENSG00000166822,TMEM170A,transmembrane protein 170A [Source:HGNC Symbol;Acc:HGNC:29577],639.290545,0.198931624,0.036911218,0.250838027,0.262944054,0.034078495,0.183364656
ENSG00000178573,MAF,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog [Source:HGNC Symbol;Acc:HGNC:6776],918.8800513,-0.413688529,0.005746085,0.135278706,-0.29916004,0.035228286,0.186913241
ENSG00000135709,KIAA0513,KIAA0513 [Source:HGNC Symbol;Acc:HGNC:29058],22443.66003,-0.259550786,0.018910713,0.198598706,-0.158338665,0.019177873,0.131734814
ENSG00000223959,AFG3L1P,"AFG3-like AAA ATPase 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:314]",584.0236346,0.190752326,0.022261468,0.210456386,0.38549733,0.001113177,0.024920555
ENSG00000007168,PAFAH1B1,"platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa) [Source:HGNC Symbol;Acc:HGNC:8574]",11218.87185,-0.346687243,0.010546551,0.163867358,-0.269756584,0.003447692,0.049820498
ENSG00000132359,RAP1GAP2,RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176],8671.857462,-0.282705162,0.012324295,0.174202699,-0.40511256,8.66E-06,0.001497607
ENSG00000129219,PLD2,phospholipase D2 [Source:HGNC Symbol;Acc:HGNC:9068],945.2707053,0.366551799,0.046662434,0.273205638,0.723898611,0.000372364,0.013624991
ENSG00000132517,SLC52A1,"solute carrier family 52 (riboflavin transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:30225]",36.72746249,0.24462431,0.00554659,0.133558261,1.288327045,0.003329429,NA
ENSG00000263272,CTC-524C5.2,,106.3123783,0.326927098,0.010413475,0.162801491,0.448985619,0.008920432,0.084399007
ENSG00000132535,DLG4,"discs, large homolog 4 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:2903]",28789.69312,-0.290313657,0.013443665,0.178547671,-0.214412266,0.007193487,0.074178187
ENSG00000181856,SLC2A4,"solute carrier family 2 (facilitated glucose transporter), member 4 [Source:HGNC Symbol;Acc:HGNC:11009]",72.97008723,0.467764605,0.041389529,0.26259855,1.497940901,0.00021399,NA
ENSG00000170004,CHD3,chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918],18626.3958,-0.214005107,0.037978982,0.253829869,-0.228728254,0.002134965,0.036947149
ENSG00000166579,NDEL1,nudE neurodevelopment protein 1-like 1 [Source:HGNC Symbol;Acc:HGNC:17620],2648.297807,-0.167771828,0.037599675,0.252331296,-0.151402921,0.035782304,0.188230273
ENSG00000109047,RCVRN,recoverin [Source:HGNC Symbol;Acc:HGNC:9937],77.69704499,0.727167222,0.029270013,0.231111042,0.916600482,0.029691989,NA
ENSG00000007237,GAS7,growth arrest-specific 7 [Source:HGNC Symbol;Acc:HGNC:4169],34913.8744,-0.212069017,0.029632209,0.232269944,-0.234222035,0.001375779,0.028502933
ENSG00000108551,RASD1,"RAS, dexamethasone-induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]",3354.183215,0.329076538,0.02964587,0.232269944,0.402731246,0.030459766,0.174390234
ENSG00000176974,SHMT1,serine hydroxymethyltransferase 1 (soluble) [Source:HGNC Symbol;Acc:HGNC:10850],293.3473315,0.242480305,0.027745293,0.225990188,0.694570077,9.11E-05,0.006040034
ENSG00000252349,SNORA31,Small nucleolar RNA SNORA31 [Source:RFAM;Acc:RF00322],4.202562448,0.675056594,0.021610668,NA,1.916031216,0.023038407,NA
ENSG00000154898,CCDC144CP,"coiled-coil domain containing 144C, pseudogene [Source:HGNC Symbol;Acc:HGNC:29073]",368.8536779,0.518515618,0.016988377,0.192267186,0.564919977,0.023675747,0.150286502
ENSG00000212719,C17orf51,chromosome 17 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:27904],1455.182135,-0.22607039,0.028446253,0.228485515,-0.212501601,0.046823322,0.217613448
ENSG00000264608,RP11-192H23.8,,126.2373514,0.289246828,0.034562403,0.245784059,0.427674331,0.031557564,0.177207849
ENSG00000007202,KIAA0100,KIAA0100 [Source:HGNC Symbol;Acc:HGNC:28960],4709.328447,-0.221368022,0.020069615,0.202200102,-0.210359432,0.006962934,0.072843867
ENSG00000109113,RAB34,"RAB34, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16519]",487.9692578,0.431131262,0.029441756,0.231716364,0.791929149,8.94E-05,0.005992482
ENSG00000173065,FAM222B,"family with sequence similarity 222, member B [Source:HGNC Symbol;Acc:HGNC:25563]",1343.751774,0.148943007,0.008184036,0.151336356,0.190639861,0.029552069,0.171235549
ENSG00000063015,SEZ6,seizure related 6 homolog (mouse) [Source:HGNC Symbol;Acc:HGNC:15955],4047.14591,-0.268049011,0.030209039,0.233994325,-0.177200587,0.038580092,0.19594287
ENSG00000126653,NSRP1,nuclear speckle splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25305],1397.002207,0.245707787,0.030088093,0.233792184,0.224844241,0.035544759,0.187740702
ENSG00000176749,CDK5R1,"cyclin-dependent kinase 5, regulatory subunit 1 (p35) [Source:HGNC Symbol;Acc:HGNC:1775]",9804.077855,-0.252782674,0.013674392,0.179397755,-0.179713341,0.022707032,0.146359298
ENSG00000108684,ASIC2,acid sensing (proton gated) ion channel 2 [Source:HGNC Symbol;Acc:HGNC:99],1660.538406,-0.298875911,0.004844921,0.129215885,-0.221530007,0.012204799,0.100457027
ENSG00000252370,RNA5SP438,"RNA, 5S ribosomal pseudogene 438 [Source:HGNC Symbol;Acc:HGNC:43338]",11.15084986,0.697900542,0.049238094,0.278831044,0.824055856,0.040988582,NA
ENSG00000129270,No Gene Symbol Available,,570.5114087,0.479024644,0.01694856,0.192150175,0.526721762,0.005218432,0.062284819
ENSG00000129277,No Gene Symbol Available,,6.56279121,-2.154521344,2.92E-07,NA,-2.647480728,0.008997121,NA
ENSG00000174111,No Gene Symbol Available,,771.3955063,-0.500651361,0.000270764,0.057779001,-0.69487407,0.008398667,NA
ENSG00000002834,LASP1,LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513],6080.579937,-0.174564252,0.049489989,0.279325283,-0.222509503,0.001315014,0.027715787
ENSG00000263874,LINC00672,long intergenic non-protein coding RNA 672 [Source:HGNC Symbol;Acc:HGNC:44353],865.8718832,-0.170247557,0.049230456,0.278831044,-0.221480097,0.019244503,0.132052541
ENSG00000141736,ERBB2,erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430],993.7515739,0.45814048,0.023220038,0.213529891,0.569254557,0.006618998,0.071258665
ENSG00000073605,GSDMB,gasdermin B [Source:HGNC Symbol;Acc:HGNC:23690],347.5286865,0.344061316,0.022568926,0.211578338,0.267433365,0.014880757,0.112644024
ENSG00000126368,NR1D1,"nuclear receptor subfamily 1, group D, member 1 [Source:HGNC Symbol;Acc:HGNC:7962]",2501.266246,0.319948968,0.037995063,0.253831313,0.47952049,0.002719893,0.042994205
ENSG00000188895,MSL1,male-specific lethal 1 homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:27905],4274.811148,-0.167694359,0.019045852,0.1988713,-0.164032338,0.003725345,0.052128112
