EnsemblID,Gene type,Gene symbol,Section-related expressed,PCC with DS2 (human),PCC with DS2 (macaque),Section specificity in human (Log2FC),Section specificity in chimpanzee (Log2FC),Section specificity in macaque (Log2FC),Layer marker in human,Log2FC to other layers in human,Specificity score in human,Layer marker in chimpanzee,Log2FC to other layers in chimpanzee,Specificity score in chimpanzee,Layer marker in macaque,Log2FC to other layers in macaque,Specificity score in macaque,Correlation to human ISH pattern,Human-specific changed,Chimpanzee-specific changed,Macaque-specific changed,Type of lineage-specific change
ENSG00000109572.9,protein_coding,CLCN3,TRUE,-0.43358 ,-0.12810 ,0.562187015,0.12766124,0.106716144,L6,0.43657196,0.51267 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109576.9,protein_coding,AADAT,TRUE,-0.33114 ,0.66416 ,0.132682401,0.349371657,0.86028955,NA,NA,NA,No,NA,NA,L3,0.71536 ,0.26085 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000109586.7,protein_coding,GALNT7,TRUE,-0.43666 ,0.57882 ,2.514348969,1.775610502,0.281634165,L6,1.305359014,0.83297 ,L6,0.84409 ,0.66304 ,L2,0.26738 ,0.27959 ,NA,FALSE,FALSE,TRUE,T3
ENSG00000109606.8,protein_coding,DHX15,TRUE,0.04364 ,0.88760 ,0.274286088,0.150129201,0.109033465,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109610.5,protein_coding,SOD3,TRUE,0.63296 ,0.46603 ,1.060718272,2.094152456,1.782657503,NA,NA,NA,L1,1.31139 ,0.53748 ,L1,1.56656 ,0.40625 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000109618.7,protein_coding,SEPSECS,TRUE,0.72036 ,0.81675 ,1.60601205,1.129209115,0.359535093,L6,1.00206324,0.84702 ,L6,0.63313 ,0.70343 ,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000109654.10,protein_coding,TRIM2,TRUE,0.74776 ,0.76279 ,0.928786534,0.643984103,0.12579398,L6,0.771901587,0.63873 ,L6,0.48938 ,0.48545 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109670.9,protein_coding,FBXW7,TRUE,0.29117 ,0.91349 ,0.238318401,0.227980101,0.169525406,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109680.6,protein_coding,TBC1D19,TRUE,0.97278 ,0.81426 ,0.417636916,0.299392085,0.308992632,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000109685.13,protein_coding,WHSC1,TRUE,0.11132 ,0.72645 ,0.161669336,0.098778857,0.091682602,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T1
ENSG00000109686.12,protein_coding,SH3D19,TRUE,0.96784 ,0.98231 ,1.357808548,0.574897368,0.802617735,L6,1.058366742,0.67019 ,L6,0.43761 ,0.76320 ,L6,0.42963 ,0.76939 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000109689.10,protein_coding,STIM2,TRUE,0.65885 ,0.61662 ,0.162936373,0.074472032,0.164161711,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109736.10,protein_coding,MFSD10,TRUE,0.21173 ,0.97383 ,0.14177693,0.178650405,0.535231229,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109738.6,protein_coding,GLRB,TRUE,0.93485 ,0.73244 ,0.16433456,0.12732473,0.338977051,NA,NA,NA,No,NA,NA,L4,0.42672 ,0.47051 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000109743.6,protein_coding,BST1,TRUE,NA,NA,1.25711177,1.663871964,0.800390008,L6,0.522002295,0.73671 ,L6,0.64904 ,0.71017 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109756.4,protein_coding,RAPGEF2,TRUE,0.83395 ,0.91160 ,0.106947292,0.130149384,0.184621104,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109762.11,protein_coding,SNX25,TRUE,0.85379 ,0.65850 ,0.222202159,0.136425698,0.169871295,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109775.6,protein_coding,UFSP2,TRUE,0.52490 ,-0.44449 ,0.365443125,0.215271553,0.168468934,L6,0.265064761,0.61404 ,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T2
ENSG00000109787.8,protein_coding,KLF3,TRUE,0.84144 ,0.93842 ,1.311913076,1.13869182,0.634399874,L6,0.924243262,0.73876 ,L6,0.47550 ,0.71897 ,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000109790.12,protein_coding,KLHL5,TRUE,0.92679 ,0.97033 ,1.102590315,0.835320806,0.584270811,L6,1.068331798,0.70438 ,L6,0.67800 ,0.73819 ,L6,0.61616 ,0.37400 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000109794.9,protein_coding,FAM149A,TRUE,-0.66810 ,0.43377 ,0.343680625,0.311574198,0.424372322,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109814.7,protein_coding,UGDH,TRUE,0.91827 ,0.93131 ,0.298725024,0.289935993,0.527064231,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000109819.4,protein_coding,PPARGC1A,TRUE,0.93478 ,0.94907 ,0.588485293,0.283247822,0.426240555,L4,0.874123676,0.24822 ,No,NA,NA,L4,0.58187 ,0.29531 ,NA,TRUE,FALSE,FALSE,T1
ENSG00000109832.8,protein_coding,DDX25,TRUE,0.77083 ,-0.95657 ,0.108328092,0.085360854,0.062569863,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109846.3,protein_coding,CRYAB,TRUE,0.97029 ,0.98998 ,3.153727234,2.1922421,1.719146126,L6,1.832983798,0.82204 ,L6,0.93900 ,0.66413 ,L6,0.76712 ,0.69956 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000109854.9,protein_coding,HTATIP2,TRUE,-0.04179 ,0.84105 ,1.186412271,0.650609331,0.132990575,L6,0.575870087,0.54586 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109861.11,protein_coding,CTSC,TRUE,0.88660 ,0.88227 ,1.286039679,1.035988774,2.067112289,L1,1.076582016,0.58742 ,No,NA,NA,L1,1.84466 ,0.39057 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000109881.12,protein_coding,CCDC34,TRUE,0.55285 ,0.44416 ,0.393469277,0.244210241,0.214023714,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109906.9,protein_coding,ZBTB16,TRUE,0.89048 ,0.86111 ,0.627268778,0.179110012,0.241952074,L4,0.754220606,0.32873 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109911.13,protein_coding,ELP4,TRUE,0.81967 ,0.95413 ,0.66948646,0.643017115,0.382883429,L6,0.434614206,0.77160 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000109917.6,protein_coding,ZNF259,TRUE,0.73647 ,0.84526 ,0.113963566,0.074188645,0.137088919,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000109919.5,protein_coding,MTCH2,TRUE,-0.60672 ,0.95076 ,0.079926243,0.106228647,0.14070279,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109920.8,protein_coding,FNBP4,TRUE,0.06333 ,0.52864 ,0.720910806,0.488022048,0.307039535,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109927.5,protein_coding,TECTA,TRUE,-0.05420 ,0.86619 ,0.220963808,0.406094086,0.515047582,NA,NA,NA,No,NA,NA,L5,0.64573 ,0.60992 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000109929.5,protein_coding,SC5D,TRUE,-0.74883 ,0.88921 ,0.338249584,0.309919276,0.505489216,NA,NA,NA,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T3
ENSG00000109944.6,protein_coding,C11orf63,TRUE,NA,NA,0.24168843,0.722240628,1.187906641,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000109956.8,protein_coding,B3GAT1,TRUE,0.70024 ,0.37973 ,0.337701604,0.402035193,0.136004063,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000109971.9,protein_coding,HSPA8,TRUE,0.90788 ,0.24736 ,0.222862398,0.135807945,0.234782902,NA,NA,NA,No,NA,NA,L4,0.27279 ,0.43337 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110002.11,protein_coding,VWA5A,TRUE,0.80474 ,0.93325 ,0.665938633,0.858612616,1.194528722,L6,0.787704291,0.46169 ,No,NA,NA,L1,1.07901 ,0.20661 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110011.9,protein_coding,DNAJC4,TRUE,-0.01376 ,0.93063 ,0.283504648,0.290558523,0.145710983,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110013.8,protein_coding,SIAE,TRUE,0.84575 ,0.97115 ,0.469693492,0.250916535,0.465786493,L3,0.551753039,0.29202 ,No,NA,NA,L4,0.42449 ,0.41289 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110025.7,protein_coding,SNX15,TRUE,0.87312 ,0.73128 ,0.331844591,0.183958399,0.335791469,L6,0.210518173,0.46003 ,No,NA,NA,L6,0.28168 ,0.19718 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110031.8,protein_coding,LPXN,TRUE,0.97254 ,0.90357 ,1.155035023,0.744630083,0.502820941,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110042.3,protein_coding,DTX4,TRUE,0.79427 ,0.75584 ,0.493601812,0.400987643,0.276056652,L3,0.577471886,0.18451 ,L3,0.56638 ,0.22836 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110046.8,protein_coding,ATG2A,TRUE,0.43765 ,0.82531 ,0.290240913,0.231732877,0.224338295,L4,0.249505541,0.23013 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110047.13,protein_coding,EHD1,TRUE,0.54174 ,0.95240 ,1.071074072,0.65941905,0.455964102,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110048.7,protein_coding,OSBP,TRUE,0.96178 ,0.76762 ,0.201533857,0.062806055,0.050745122,L4,0.27033732,0.22514 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110057.3,protein_coding,UNC93B1,TRUE,NA,NA,0.719016821,1.110100947,1.338368509,NA,NA,NA,L1,0.95013 ,0.46646 ,L1,1.09394 ,0.45687 ,NA,FALSE,FALSE,TRUE,T1
ENSG00000110060.4,protein_coding,PUS3,TRUE,0.10257 ,-0.86406 ,0.241292047,0.246904889,0.108700391,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110063.4,protein_coding,DCPS,TRUE,0.75169 ,-0.32903 ,0.400778063,0.310289362,0.052800566,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110066.10,protein_coding,SUV420H1,TRUE,0.50533 ,0.73116 ,0.65217663,0.305397416,0.211731599,L6,0.534420237,0.68523 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110074.6,protein_coding,FOXRED1,TRUE,0.97857 ,0.97680 ,0.207685118,0.20749429,0.118205488,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000110075.10,protein_coding,PPP6R3,TRUE,-0.20567 ,0.48052 ,0.309418427,0.133497157,0.102331126,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110076.14,protein_coding,NRXN2,TRUE,0.55266 ,-0.13397 ,0.190602636,0.138039534,0.125976433,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110077.10,protein_coding,MS4A6A,TRUE,NA,NA,2.278523279,1.743435263,1.239477988,L1,1.704605901,0.64800 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110079.12,protein_coding,MS4A4A,TRUE,NA,NA,1.619835984,1.710841481,0.930816788,L1,1.288455486,0.49356 ,No,NA,NA,L1,0.77322 ,0.41271 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110080.14,protein_coding,ST3GAL4,TRUE,-0.55855 ,0.89852 ,1.452647517,1.133515733,0.948322053,L6,0.58995639,0.81131 ,No,NA,NA,L6,0.57099 ,0.66083 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110090.8,protein_coding,CPT1A,TRUE,0.19120 ,0.53697 ,0.376656844,0.508460673,0.736668379,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110092.3,protein_coding,CCND1,TRUE,0.97006 ,0.89734 ,1.040101595,1.378257739,0.846125774,NA,NA,NA,No,NA,NA,L1,0.74228 ,0.26679 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110104.7,protein_coding,CCDC86,TRUE,-0.25196 ,-0.57393 ,0.139705435,0.389193721,0.320085861,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110107.4,protein_coding,PRPF19,TRUE,0.95214 ,0.84179 ,0.122915141,0.082980492,0.094065975,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110108.4,protein_coding,TMEM109,TRUE,-0.11566 ,0.56167 ,0.412676131,0.565310202,0.308391109,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T1
ENSG00000110148.5,protein_coding,CCKBR,TRUE,0.71589 ,0.95617 ,0.261304017,0.160810781,0.096669397,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110171.14,protein_coding,TRIM3,TRUE,0.94556 ,0.88398 ,0.181994299,0.213913954,0.159171416,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000110172.7,protein_coding,CHORDC1,FALSE,-0.05905 ,0.64811 ,0.190274069,0.188677471,0.153982823,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110200.4,protein_coding,ANAPC15,FALSE,-0.90643 ,0.64363 ,0.244953618,0.114879986,0.155080886,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110218.4,protein_coding,PANX1,TRUE,0.85396 ,0.86093 ,0.245428345,0.156304395,0.207526623,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110237.3,protein_coding,ARHGEF17,TRUE,0.91941 ,0.91337 ,0.315130556,0.177231787,0.131240419,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110274.10,protein_coding,CEP164,TRUE,0.15926 ,0.82118 ,0.453958245,1.041985219,0.218261787,NA,NA,NA,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T2
ENSG00000110315.2,protein_coding,RNF141,TRUE,0.96235 ,0.97653 ,1.444995731,0.978524887,0.591471894,L6,0.912352768,0.83841 ,L6,0.46125 ,0.67914 ,L6,0.31561 ,0.75365 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110318.9,protein_coding,KIAA1377,TRUE,0.89572 ,0.90931 ,0.36464966,0.467895817,0.497194878,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000110321.11,protein_coding,EIF4G2,TRUE,0.90005 ,0.42241 ,0.075155285,0.186709139,0.124960275,NA,NA,NA,No,NA,NA,L4,0.13357 ,0.59086 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000110324.5,protein_coding,IL10RA,TRUE,0.14087 ,0.61439 ,0.841816515,0.928040068,0.531785391,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110328.5,protein_coding,GALNT18,TRUE,0.97833 ,0.83118 ,1.243223749,0.6773864,0.372180069,L2,1.139504926,0.42700 ,L2,0.57601 ,0.42700 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110330.4,protein_coding,BIRC2,TRUE,0.85816 ,0.90994 ,0.497971747,0.52080306,0.168391255,L6,0.408767377,0.35972 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000110344.5,protein_coding,UBE4A,TRUE,0.74629 ,0.60732 ,0.235999599,0.205366669,0.138417652,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110367.6,protein_coding,DDX6,FALSE,-0.57541 ,-0.57424 ,0.248416208,0.148417416,0.056205362,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110395.4,protein_coding,CBL,FALSE,0.90881 ,0.63959 ,0.2315444,0.137133236,0.17166687,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110400.6,protein_coding,PVRL1,TRUE,-0.64108 ,0.91069 ,0.284802129,0.279111367,0.576689995,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110422.7,protein_coding,HIPK3,FALSE,-0.26611 ,0.68963 ,0.123158569,0.112458974,0.236990317,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110427.10,protein_coding,KIAA1549L,TRUE,0.91283 ,0.95298 ,0.25838872,0.201286904,0.335930925,NA,NA,NA,No,NA,NA,L2,0.14034 ,0.38338 ,NA,FALSE,FALSE,TRUE,T3
ENSG00000110429.9,protein_coding,FBXO3,TRUE,0.79742 ,0.93791 ,0.297960509,0.077543619,0.080099251,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110435.6,protein_coding,PDHX,TRUE,0.89710 ,0.88640 ,0.068808892,0.10131548,0.240587381,NA,NA,NA,No,NA,NA,L4,0.25058 ,0.37934 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110436.6,protein_coding,SLC1A2,TRUE,0.25212 ,0.85658 ,0.726086368,0.479369488,0.963700296,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110442.7,protein_coding,COMMD9,TRUE,0.98100 ,0.93740 ,0.05293156,0.079241818,0.935947926,NA,NA,NA,No,NA,NA,L1,0.72509 ,0.44606 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110446.5,protein_coding,SLC15A3,TRUE,0.92779 ,0.95044 ,1.456246705,1.028767807,1.371154643,L1,1.018440769,0.45844 ,No,NA,NA,L1,1.16136 ,0.40714 ,NA,FALSE,TRUE,FALSE,T2
ENSG00000110455.9,protein_coding,ACCS,FALSE,0.69524 ,0.78905 ,1.139789602,0.693486482,0.552871978,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110492.11,protein_coding,MDK,TRUE,0.94601 ,0.76225 ,1.564817749,1.879309964,1.24416237,L1,1.301345669,0.62080 ,L1,1.33318 ,0.46727 ,L1,1.04352 ,0.43995 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110497.10,protein_coding,AMBRA1,TRUE,0.89747 ,0.13168 ,0.217865312,0.089694446,0.071561085,NA,NA,NA,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T2
ENSG00000110514.14,protein_coding,MADD,TRUE,0.95239 ,0.96914 ,0.251507306,0.112462187,0.1483974,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110536.9,protein_coding,PTPMT1,TRUE,0.90523 ,-0.61892 ,0.339882312,0.549196353,0.256977324,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000110583.8,protein_coding,NAA40,TRUE,0.76904 ,0.64512 ,0.170344624,0.227154535,0.145585067,NA,NA,NA,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T3
ENSG00000110619.12,protein_coding,CARS,TRUE,0.85440 ,0.73352 ,0.174075222,0.087034781,0.306220296,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110628.9,protein_coding,SLC22A18,TRUE,0.84696 ,0.71521 ,0.827677255,0.370931535,1.04524852,L4,1.155645679,0.16312 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110651.7,protein_coding,CD81,TRUE,0.95701 ,0.96480 ,0.834638183,0.886714891,0.867000871,NA,NA,NA,L1,0.72014 ,0.39253 ,No,NA,NA,NA,FALSE,TRUE,FALSE,T2
ENSG00000110660.10,protein_coding,SLC35F2,TRUE,-0.65985 ,0.86819 ,0.277210821,0.640642042,0.628906951,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110675.8,protein_coding,ELMOD1,TRUE,0.96221 ,0.91151 ,0.317643952,0.390717663,0.337536682,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000110693.11,protein_coding,SOX6,TRUE,-0.57944 ,0.92645 ,0.308255866,0.580434177,0.681431226,NA,NA,NA,No,NA,NA,L2,0.73430 ,0.34320 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110696.5,protein_coding,C11orf58,TRUE,0.35815 ,0.80101 ,0.445397638,0.250830227,0.117107848,L6,0.238302159,0.83596 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110697.8,protein_coding,PITPNM1,TRUE,-0.14492 ,0.88475 ,0.391991373,0.200811881,0.146373929,L4,0.5980663,0.25409 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000110700.2,protein_coding,RPS13,TRUE,0.96805 ,0.57573 ,1.116322538,1.131814064,0.593111391,L1,0.805245238,0.73226 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000110711.4,protein_coding,AIP,TRUE,0.91843 ,0.85548 ,0.319574841,0.13519362,0.158623866,NA,NA,NA,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T2
ENSG00000110713.11,protein_coding,NUP98,TRUE,-0.82896 ,0.71604 ,0.446190332,0.191657134,0.183288875,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110717.6,protein_coding,NDUFS8,TRUE,0.02446 ,0.91379 ,0.288125425,0.180293423,0.150331073,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110719.5,protein_coding,TCIRG1,TRUE,0.95835 ,0.88423 ,1.893807094,1.079522016,1.363057477,L1,1.451925526,0.54182 ,No,NA,NA,L2,1.36690 ,0.36942 ,NA,FALSE,FALSE,TRUE,T3
ENSG00000110721.7,protein_coding,CHKA,TRUE,0.38662 ,0.42516 ,0.98725047,0.429106196,0.172314149,L6,0.330920385,0.80905 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110756.13,protein_coding,HPS5,TRUE,0.93978 ,0.89013 ,2.318900481,1.678392291,0.511080485,L6,1.238811465,0.84768 ,L6,0.77524 ,0.70083 ,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000110768.6,protein_coding,GTF2H1,TRUE,0.74219 ,0.37632 ,0.074741062,0.112931926,0.094055383,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110786.13,protein_coding,PTPN5,TRUE,0.97939 ,0.88180 ,0.228896597,0.215192276,0.170228765,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000110799.9,protein_coding,VWF,TRUE,0.76308 ,0.92734 ,1.911909346,1.304974759,1.819470704,NA,NA,NA,No,NA,NA,L1,1.52294 ,0.33204 ,NA,FALSE,TRUE,FALSE,T2
ENSG00000110801.8,protein_coding,PSMD9,TRUE,0.47756 ,0.88856 ,0.207110747,0.14788554,0.182637556,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000110811.14,protein_coding,LEPREL2,TRUE,0.97417 ,0.89307 ,0.778859581,0.367682571,0.204065599,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110841.9,protein_coding,PPFIBP1,TRUE,0.80528 ,0.87833 ,0.126932101,0.328980814,0.721301079,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110844.9,protein_coding,PRPF40B,TRUE,0.52730 ,0.11757 ,0.097059558,0.023208409,0.19779534,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T1
ENSG00000110851.7,protein_coding,PRDM4,TRUE,0.74182 ,0.76860 ,0.124253314,0.050593535,0.124949751,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000110852.4,protein_coding,CLEC2B,TRUE,NA,NA,1.671715895,2.027224526,1.92463336,L1,1.292364983,0.66542 ,No,NA,NA,L1,1.61526 ,0.35485 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110871.10,protein_coding,COQ5,TRUE,0.44728 ,-0.57389 ,0.227478092,0.49924139,0.208058413,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110876.8,protein_coding,SELPLG,TRUE,0.94354 ,0.93543 ,1.235253885,0.965129789,1.014205536,NA,NA,NA,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T2
ENSG00000110880.6,protein_coding,CORO1C,TRUE,0.33506 ,0.20910 ,0.155703793,0.433185533,0.178519678,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000110881.7,protein_coding,ASIC1,TRUE,0.44495 ,0.95695 ,0.161073016,0.119804926,0.33650409,NA,NA,NA,No,NA,NA,L2,0.31032 ,0.39765 ,NA,FALSE,FALSE,TRUE,T3
ENSG00000110888.13,protein_coding,CAPRIN2,TRUE,0.89981 ,0.92012 ,0.183831229,0.312270736,0.254561416,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T1
ENSG00000110900.10,protein_coding,TSPAN11,TRUE,0.97053 ,0.93007 ,0.721808184,0.75701704,2.539760618,NA,NA,NA,No,NA,NA,L1,2.37755 ,0.33304 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000110906.8,protein_coding,KCTD10,TRUE,0.44403 ,0.16539 ,0.210634156,0.052080656,0.121903682,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
